MAPPING_ENTITY,DSN,DOMAIN_NAME,INTERFACE_NAME,SOURCE_TABLE_NAME,SOURCE_COLUMN_NAME,COMREFTRAN,BUSINESS_UNIT
SHIPPER,KUEHNENAGEL,LOGISTICS,Logistics,TA_KN_SHIPMENT,DSN,COMREF,SCBI
SHIPPER,KUEHNENAGEL,LOGISTICS,Logistics,TA_KN_SHIPMENT,Shipper_Country_Name,COMREF,SCBI
SHIPPER,KUEHNENAGEL,LOGISTICS,Logistics,TA_SHIPPER_XREF,CORRECT_SHIPPER_ZIP,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,,MCC_HIGHEST_MATERIAL_CONTENT,MAJORITY_MATERIAL,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,MCC_HIGHEST_MATERIAL_CONTENT,MCC_HIGHEST_MATERIAL_CONTENT,PART_NUMBER,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,,MCC_HIGHEST_MATERIAL_CONTENT,PART_NUMBER,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,,MCC_HIGHEST_MATERIAL_CONTENT,MAJORITY_MATERIAL_BY_PERCENTAGE,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,,MCC_HIGHEST_MATERIAL_CONTENT,PART_DESCRIPTION,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,,MCC_HIGHEST_MATERIAL_CONTENT,DSN,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,,MCC_HIGHEST_MATERIAL_CONTENT,SNOWFLAKE_MODIFIEDDTM,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,,MCC_HIGHEST_MATERIAL_CONTENT,SNOWFLAKE_CREATEDDTM,COMREF,SCBI
PRODUCT_MATERIAL,MCC,PRODUCT,,MCC_HIGHEST_MATERIAL_CONTENT,,COMREF,SCBI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,,DSN,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_XO_PAYMENTS,X_PYMNT_MTHD_LKP_CD,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_XO_PAYMENTS,X_TRMS,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,FULL_NM,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,CREATOR,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,LAST_UPDATE_DATE,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,OWNRSHP_TYP,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,HDISDELETEDRECORD,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,not there,HDISDELETEDRECORD,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,,,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,SPLR_TYP,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,ROWID_OBJECT,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,CREATE_DATE,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,UPDATED_BY,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,X_PRCHSNG_SUP_TYP,COMREF,AAI
SUPPLIER,MDMS360,SUPPLIER,SUPPLIER,C_BO_PRTY,X_SUPPLIER_NUM,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,COUNTY,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BR_PRTY_PSTL_ADDR,PRTY_FK,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BR_PRTY_PSTL_ADDR,CREATOR,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_XR_PPA_SITE_REL,X_STATUS,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BR_PRTY_PSTL_ADDR,ROWID_OBJECT,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,,,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE," "," ",COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_XO_SITE,X_OPERATING_UNIT,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BR_PRTY_PSTL_ADDR,CREATE_DATE,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,"C_XO_SITE,C_BR_PRTY_PSTL_ADDR,C_XR_PPA_SITE_REL",ROWID_OBJECT,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,,DSN,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_XO_SITE,X_VENDOR_SITE_CD,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_XO_SITE,X_VENDOR_SITE_CD_ALT,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,CITY,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,STATE,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BR_PRTY_PSTL_ADDR,LAST_UPDATE_DATE,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,ADDR_LN_2,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PRTY,X_HOLD_FLAG_ALL_NEW_ORDERS,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,ADDR_LN_4,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BR_PRTY_PSTL_ADDR,UPDATED_BY,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,PSTL_CD,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,ADDR_LN_3,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,CNTRY_CD,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_XO_SITE,X_PAY_ON_CD,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PRTY,X_SUPPLIER_NUM,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PSTL_ADDR,ADDR_LN_1,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_XO_SITE,X_PYMNT_CRNCY_CD,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_BO_PRTY,X_PURCHASING_HOLD_REASON,COMREF,AAI
SUPPLIER_SITE,MDMS360,SUPPLIER,SUPPLIER_SITE,C_XO_SITE,X_INVOICE_CURRENCY_CD,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,CREATOR,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,,,,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,UPDATED_BY,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,X_IMS_SUPPL_NUM,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,,,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,LAST_UPDATE_DATE,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,X_SUPPL_NM,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,,DSN,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,ROWID_OBJECT,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,X_LEGACY_SUPPL_NUM,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,CREATE_DATE,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,X_SUPPL_NUM,COMREF,AAI
SUPPLIER,MDMS360SIM,SUPPLIER,SUPPLIER,C_XO_GSM,X_GOLDEN_FLAG,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,HUB_STATE_IND,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,LAST_UPDATE_DATE,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,ROWID_OBJECT,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,CONSOLIDATION_IND,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,CREATE_DATE,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,X_PARTY_FK,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,X_END_DT,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,X_COMMENTS,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,X_GSM_FK,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,UPDATED_BY,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,X_START_DT,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,CREATOR,COMREF,AAI
SUPPLIER_GSM,MDMS360SIM,SUPPLIER,,C_XR_SUP_GSM_REL,INTERACTION_ID,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,,,,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,C_XO_GSM,X_GOLDEN_SITE,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,C_XO_GSM,X_SRC_SUPP_SITE_CD,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,,X_SUPPL_NUM,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,,,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,C_XO_GSM,X_IMS_SUPPL_NUM,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,,DSN,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,,C_XO_GSM,LAST_UPDATE_DATE,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,,ROWID_OBJECT,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,,C_XO_GSM,CREATOR,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,C_XO_GSM,ROWID_OBJECT,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,,C_XO_GSM,UPDATED_BY,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,C_XO_GSM,X_LEGACY_SUPPL_NUM,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,SUPPLIER_SITE,,X_SUPPL_NM,COMREF,AAI
SUPPLIER_SITE,MDMS360SIM,SUPPLIER,,C_XO_GSM,CREATE_DATE,COMREF,AAI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,EACONO,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,EADIVI,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE," ",FCHACC,HDISDELETEDRECORD,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,EATX40,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,"EAAITM,EADIVI,EAAITP",COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,EAAITM,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE," ",FCHACC,EALMDT,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,"DSN,EAAITM,EADIVI,EAAITP",COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,EAAITP,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE," ",,,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE," ",FCHACC,EACHID,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE," ",FCHACC,EARGDT,COMREF,SCBI
ACCOUNT_GROUP,MOVEX,FINANCE,,FCHACC,EAAICL,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP,DSN,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP," ",COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP,JITX40,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,,,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP,HDISDELETEDRECORD,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE," "," ",COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP,JICHID,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP,JILMDT,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP,JICONO,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP,JICCUC,COMREF,SCBI
COMPANY,MOVEX,ALL,SERVICE,CMNCMP,"JIRGDT , JIRGTM",COMREF,SCBI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCHID,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,,,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,"OKRGDT, OKRGTM",COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKPONO,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OKCSCD,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKSTAT,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCFC3,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKSDST,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKECAR,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCUNO,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCONO,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCUA4,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCUA2,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,DSN,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCUNM,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCUA3,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCUA1,COMREF,AAI
CUSTOMER,MOVEX,CUSTOMER,Customer,OCUSMA,,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,,,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCONO,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKCUA2,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKTEPY,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,"OCUSMA,MITWHL",,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKSDST,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,"OKCONO,OKCUNO",COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKCUA3,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,okcuno,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKCHID,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKCUA4,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKLMDT,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,HDISDELETEDRECORD,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKPYCD,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKCUNO,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKCUA1,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKRGDT,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCUNM,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKCSCD,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OCUSMA.OKCFC3,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKECAR,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKPHNO,COMREF,AAI
CUSTOMER_BILL_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSMA,OKPONO,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCUA3,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPPONO,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCSCD,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPECAR,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCONO,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCHID,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPRGDT,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCUA4,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCUA2,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCUNM,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPLMDT,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPADID,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,,,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,HDISDELETEDRECORD,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPPHNO,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCUNO,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPCUA1,COMREF,AAI
CUSTOMER_SHIP_TO_LOCATION,MOVEX,CUSTOMER,Customer,OCUSAD,OPADRT,COMREF,AAI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,"CCCONO,CCDIVI",COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCDIVI,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCCOA4,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,,,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,"CCRGDT , CCRGTM",COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCPHNO,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCCOA2,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCCONO,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCPHN2,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCLOCD,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,HDISDELETEDRECORD,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCCOA1,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,DSN,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCFACI,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCWHLO,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCCOA3,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV," ",COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCCONM,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCLMDT,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE," "," ",COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCCSCD,COMREF,SCBI
DIVISION,MOVEX,LOCATION,SERVICE,CMNDIV,CCVRNL,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THTX40,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,DSN,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THTXVR,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THTXEI,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,"THCONO,THDIVI",COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THCONO,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,HDISDELETEDRECORD,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THFILE,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH," ",COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THTXID,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THDIVI,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE," "," ",COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THLMDT,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THLNCD,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,"THRGDT, THRGTM",COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THKFLD,COMREF,SCBI
DOCUMENT_TEXT_HEADER,MOVEX,LOGISTICS,SERVICE,OSYTXH,THCHID,COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,,,COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,CFACIL,"CFCONO,CFDIVI,CFFACI",COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,CFACIL,CFFACI,COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,CFACIL,CFLMDT,COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE," "," ",COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,CFACIL,CFDIVI,COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,CFACIL,CFWHLO,COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,CFACIL,CFCONO,COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,CFACIL,"CFRGDT , CFRGTM",COMREF,SCBI
FACILITY,MOVEX,LOCATION,SERVICE,CFACIL," ",COMREF,SCBI
